;nome;genero;dtAtualizacao;nEpisodiosTotal;nEpisodios;status;img;link
1184;ZETMAN;Ação, Horror, Mangá, Seinen;26/06/2012;13;13;Completo;https://punchsubs.net/imagens/projetos/animes/190_thumb2.jpg;https://punchsubs.net/principal#listar/190/episodios/stream/1
